venue_name,match_id,match_home_team,match_away_team,match_date,match_local_time,match_attendance,match_round,match_home_team_goals,match_home_team_behinds,match_home_team_score,match_away_team_goals,match_away_team_behinds,match_away_team_score,match_margin,match_winner,match_weather_temp_c,player_id,player_first_name,player_last_name,player_team,kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,player_position,player_name,position_group,won_match,round_number,weather_MOSTLY_SUNNY,weather_OVERCAST,weather_RAIN,weather_SUNNY,weather_THUNDERSTORMS,weather_WINDY,is_home,match_closeness,team_score,opponent_score
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12175,Sam,Docherty,Carlton,9,5,1,10,6,60,0,0,0,1,4,1,0,3,0,0,0,2,9,0,0,1,0,0,35,48,0,0,2,314,5,1,0,0,0,0,0,4,6,1,1,0,0.0,0,0,7,-0.5,0,1,0,0,R,Sam Docherty,MID,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12181,Zac,Williams,Carlton,17,4,2,19,15,79,0,0,0,2,4,1,1,4,0,2,0,5,12,0,0,1,0,0,80,69,0,1,1,375,4,4,0,0,0,0,0,10,13,0,5,0,0.0,0,0,12,7.2,0,0,0,0,HBFR,Zac Williams,DEF,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12205,Joe,Daniher,Brisbane Lions,11,5,3,14,7,50,1,2,3,0,0,6,1,4,0,2,0,5,9,1,1,2,0,1,95,59,0,1,8,433,3,0,0,0,0,2,0,2,4,0,3,0,13.6,0,0,10,7.0,22,0,3,1,FF,Joe Daniher,FWD,0,0,0,0,1,0,0,0,1,1,85,86
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12269,Patrick,Cripps,Carlton,8,3,15,23,17,74,1,0,2,2,0,3,2,4,2,1,0,10,13,0,1,0,0,0,79,78,2,0,1,239,1,3,0,0,0,0,0,8,5,0,7,1,40.0,0,1,14,13.8,5,0,1,0,C,Patrick Cripps,MID,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12274,Darcy,Gardiner,Brisbane Lions,3,2,8,11,11,100,0,0,0,2,1,1,0,3,0,1,0,6,5,0,1,1,0,1,76,36,0,0,8,140,4,2,1,0,0,2,0,5,3,3,6,0,0.0,0,1,9,6.7,0,1,0,0,HBFR,Darcy Gardiner,DEF,0,0,0,0,1,0,0,0,1,1,85,86
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12282,Blake,Acres,Carlton,12,6,10,22,17,77,0,0,0,0,1,3,5,2,1,2,0,11,12,1,0,2,0,1,82,69,1,4,7,331,1,6,0,0,0,1,0,3,7,0,9,0,0.0,1,0,10,12.2,0,2,1,1,WL,Blake Acres,MID,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12284,Charlie,Cameron,Brisbane Lions,8,3,2,10,4,40,2,3,0,3,0,2,1,3,2,2,0,6,4,2,3,0,0,0,89,60,1,0,5,182,5,0,0,0,0,4,2,2,3,2,2,0,0.0,0,0,12,2.0,0,0,6,0,HFFL,Charlie Cameron,FWD,0,0,0,0,1,0,0,0,1,1,85,86
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12308,Orazio,Fantasia,Carlton,4,1,7,11,5,46,0,0,0,1,0,2,0,2,0,0,0,3,7,0,0,0,0,2,71,33,0,0,3,131,2,1,0,0,0,0,0,4,1,1,3,0,0.0,0,0,10,4.6,0,1,0,0,FPL,Orazio Fantasia,FWD,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12330,Adam,Saad,Carlton,9,6,6,15,13,87,0,0,0,1,7,0,0,2,1,1,0,4,7,1,0,1,2,0,79,59,0,0,1,283,2,7,0,1,2,0,0,5,7,0,2,0,0.0,3,0,5,9.3,0,1,0,1,BPR,Adam Saad,DEF,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12347,Harris,Andrews,Brisbane Lions,12,7,3,15,13,87,0,0,0,2,7,1,0,2,2,0,0,7,7,2,0,12,0,0,96,73,0,0,2,280,3,9,0,0,3,0,0,4,10,0,3,0,0.0,4,1,4,14.1,0,1,0,10,CHB,Harris Andrews,DEF,0,0,0,0,1,0,0,0,1,1,85,86
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12412,Callum,Ah Chee,Brisbane Lions,11,6,5,16,12,75,1,0,0,3,1,1,2,6,0,1,0,5,11,1,0,1,0,0,78,76,1,1,3,331,6,2,0,0,1,0,0,9,8,1,4,0,0.0,1,0,9,10.3,0,0,1,1,INT,Callum Ah Chee,MID,0,0,0,0,1,0,0,0,1,1,85,86
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12415,Mitch,McGovern,Carlton,14,8,3,17,14,82,0,1,0,4,1,1,2,1,1,0,0,4,9,0,0,5,0,0,80,90,1,1,6,339,1,7,0,1,2,0,0,7,11,0,3,0,0.0,4,0,10,10.5,0,4,1,5,HBFL,Mitch McGovern,DEF,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12417,George,Hewett,Carlton,15,4,12,27,19,70,0,0,0,5,2,4,5,5,2,1,0,13,15,0,0,0,0,0,77,100,1,4,5,409,6,3,1,0,0,0,0,5,9,0,10,0,0.0,0,1,17,11.0,0,1,0,0,INT,George Hewett,MID,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12421,Josh,Dunkley,Brisbane Lions,11,5,10,21,14,67,0,0,0,9,1,4,2,3,0,0,0,9,13,0,0,1,0,0,82,104,1,1,4,293,4,8,4,0,0,0,0,4,7,0,7,0,0.0,2,0,19,14.9,0,1,0,0,RR,Josh Dunkley,MID,0,0,0,0,1,0,0,0,1,1,85,86
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12428,Charlie,Curnow,Carlton,11,5,0,11,8,73,4,0,0,0,2,4,0,3,0,0,0,5,5,3,1,3,0,0,90,72,0,0,6,312,2,2,0,0,1,2,2,0,8,2,2,0,0.0,1,0,2,16.8,0,0,4,3,FPR,Charlie Curnow,FWD,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12462,Eric,Hipwood,Brisbane Lions,9,6,0,9,4,44,1,2,0,1,0,5,0,3,2,1,0,5,6,1,2,0,0,0,83,56,0,0,4,255,5,2,1,0,0,2,0,0,4,2,2,0,0.0,1,2,5,3.5,0,0,4,0,CHF,Eric Hipwood,FWD,0,0,0,0,1,0,0,0,1,1,85,86
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12463,Matthew,Kennedy,Carlton,6,2,4,10,7,70,1,0,1,2,0,2,2,2,3,1,0,6,4,0,1,1,0,0,80,47,1,1,2,169,3,1,0,0,0,1,0,3,4,1,4,0,20.0,1,0,16,4.4,5,1,1,1,INT,Matthew Kennedy,MID,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12484,David,Cuningham,Carlton,5,2,7,12,9,75,1,2,0,5,0,3,3,1,1,0,0,6,6,0,0,0,0,0,75,64,0,3,4,251,1,1,3,0,0,0,0,7,2,2,3,0,0.0,0,0,18,9.6,0,1,3,0,HFFL,David Cuningham,FWD,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12517,Nic,Newman,Carlton,15,8,1,16,10,63,0,0,0,3,5,4,0,3,0,0,0,3,13,0,0,5,0,1,84,83,0,0,3,402,5,3,0,0,0,0,0,8,10,0,2,0,0.0,1,0,13,7.1,0,1,0,2,CHB,Nic Newman,DEF,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12525,Jarrod,Berry,Brisbane Lions,11,5,6,17,7,41,0,0,0,0,2,5,1,3,0,0,0,6,11,0,0,1,0,0,77,60,0,1,4,294,6,6,0,0,0,0,0,4,3,0,6,0,0.0,1,0,6,2.0,0,3,0,1,INT,Jarrod Berry,MID,0,0,0,0,1,0,0,0,1,1,85,86
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12526,Hugh,McCluggage,Brisbane Lions,12,4,6,18,15,83,1,0,0,2,2,4,2,3,0,2,0,4,13,0,1,0,0,0,83,68,1,1,4,362,3,2,0,0,0,0,0,8,10,0,4,0,0.0,0,0,15,14.6,0,1,1,0,HFFR,Hugh McCluggage,FWD,0,0,0,0,1,0,0,0,1,1,85,86
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12567,Lewis,Young,Carlton,13,6,2,15,10,67,0,0,0,0,11,0,1,1,0,0,0,6,7,1,0,7,0,0,100,61,0,1,1,431,6,7,0,0,4,0,0,4,9,0,5,0,0.0,2,0,4,9.6,0,1,0,6,FB,Lewis Young,DEF,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12575,Harry,McKay,Carlton,9,7,4,13,10,77,3,1,1,2,0,2,2,3,1,1,0,10,6,4,4,4,0,1,94,82,2,0,8,254,1,0,0,0,0,2,0,2,7,0,2,1,16.7,0,2,3,20.7,6,0,5,3,FF,Harry McKay,FWD,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12594,Cam,Rayner,Brisbane Lions,8,2,7,15,11,73,1,0,0,6,2,1,5,4,0,0,0,7,8,0,1,0,0,0,87,74,2,3,5,233,4,1,1,0,0,0,0,4,4,0,6,0,0.0,0,1,17,10.7,0,2,2,0,FPL,Cam Rayner,FWD,0,0,0,0,1,0,0,0,1,1,85,86
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12604,Lachie,Fogarty,Carlton,5,2,8,13,8,62,1,0,0,9,0,4,0,1,2,0,0,6,7,0,0,0,0,2,81,81,0,0,5,182,2,3,5,0,0,0,0,5,2,2,4,0,0.0,0,0,16,10.5,0,2,1,0,HFFR,Lachie Fogarty,FWD,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12610,Adam,Cerra,Carlton,11,1,14,25,17,68,0,0,0,4,0,2,7,5,0,1,0,14,10,0,0,1,0,1,79,77,2,5,4,323,6,3,1,0,0,0,0,21,5,1,12,0,0.0,0,0,30,12.8,0,0,0,0,RR,Adam Cerra,MID,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12617,Zac,Bailey,Brisbane Lions,12,4,3,15,13,87,1,0,0,5,1,6,4,2,1,0,0,8,8,1,1,2,0,0,77,81,2,2,8,319,3,3,2,0,0,0,0,6,10,0,3,0,0.0,0,0,20,17.4,0,1,1,1,C,Zac Bailey,MID,0,0,0,0,1,0,0,0,1,1,85,86
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12625,Oscar,McInerney,Brisbane Lions,9,0,4,13,5,39,0,0,26,6,1,4,8,7,3,2,0,14,0,0,0,2,0,0,79,82,4,4,3,312,4,2,1,0,0,0,0,12,4,1,3,4,37.1,0,0,19,9.8,70,3,0,2,RK,Oscar McInerney,RUC,0,0,0,0,1,0,0,0,1,1,85,86
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12673,Brandon,Starcevich,Brisbane Lions,7,1,1,8,7,88,0,0,0,0,3,1,1,1,0,0,0,3,4,0,0,1,0,0,78,26,0,1,1,153,2,3,0,0,0,0,0,6,6,0,3,0,0.0,1,0,8,4.4,0,1,0,1,BPL,Brandon Starcevich,DEF,0,0,0,0,1,0,0,0,1,1,85,86
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12681,Tom,De Koning,Carlton,5,2,6,11,8,73,0,0,24,3,1,2,2,4,1,2,0,7,3,2,0,1,0,0,80,64,0,2,3,126,1,1,1,0,0,0,0,8,3,1,3,4,30.8,1,0,14,9.3,78,2,1,0,RK,Tom De Koning,RUC,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12815,Jack,Payne,Brisbane Lions,4,2,1,5,2,40,0,0,0,1,1,0,0,2,0,2,0,4,2,1,0,4,0,0,85,18,0,0,0,-11,1,3,1,2,2,1,1,2,1,1,3,0,0.0,2,0,4,1.3,2,0,0,3,FB,Jack Payne,DEF,0,0,0,0,1,0,0,0,1,1,85,86
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12823,Matthew,Cottrell,Carlton,9,4,5,14,10,71,1,0,0,0,0,3,0,2,0,2,0,5,8,1,0,0,0,0,88,49,0,0,3,299,6,3,0,0,0,2,0,6,6,1,4,0,0.0,0,0,11,6.5,0,0,1,0,CHF,Matthew Cottrell,FWD,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12838,Keidean,Coleman,Brisbane Lions,6,4,2,8,7,88,0,0,0,0,1,2,0,0,0,0,0,2,6,0,1,0,0,2,44,34,0,0,4,141,0,2,0,0,0,0,0,1,5,0,2,0,0.0,2,0,1,8.5,0,2,0,0,HBFL,Keidean Coleman,DEF,0,0,0,0,1,0,0,0,1,1,85,86
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12842,Matthew,Owies,Carlton,6,2,2,8,7,88,0,0,0,1,0,1,0,1,2,0,0,3,5,0,0,1,0,0,72,34,0,0,5,86,4,1,1,0,1,0,0,1,5,2,2,0,0.0,0,0,11,5.5,0,1,0,1,INT,Matthew Owies,MID,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12938,Brodie,Kemp,Carlton,6,3,9,15,12,80,0,0,0,1,5,1,0,2,1,1,0,8,8,0,0,7,0,0,98,47,0,0,1,137,3,8,0,0,2,0,0,1,4,0,7,0,0.0,0,0,2,9.8,0,1,0,7,BPL,Brodie Kemp,DEF,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12965,Jordan,Boyd,Carlton,14,6,2,16,14,88,0,0,0,3,5,1,0,4,1,1,0,2,14,0,0,6,0,0,80,74,0,0,2,362,4,4,0,1,2,0,0,14,13,0,2,0,0.0,1,0,14,9.3,0,0,0,5,INT,Jordan Boyd,MID,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12969,Kai,Lohmann,Brisbane Lions,4,4,2,6,5,83,0,0,0,0,1,1,0,1,0,0,0,1,5,0,1,1,0,0,36,28,0,0,3,134,0,0,0,0,0,0,0,4,4,0,1,0,0.0,0,0,11,1.9,0,0,0,1,SUB,Kai Lohmann,UTIL,0,0,0,0,1,0,0,0,1,1,85,86
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,12980,Jack,Carroll,Carlton,7,1,3,10,8,80,1,0,0,2,1,2,4,1,1,0,0,6,4,0,0,0,0,0,35,45,1,3,2,231,2,1,0,0,0,0,0,4,5,0,5,0,0.0,0,0,11,12.4,0,1,1,0,SUB,Jack Carroll,UTIL,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,13027,Darcy,Wilmot,Brisbane Lions,17,3,4,21,14,67,0,0,0,1,5,4,2,4,1,1,0,6,9,0,0,2,2,0,82,70,0,2,3,522,6,6,0,0,0,0,0,3,10,0,6,0,0.0,1,0,9,13.8,0,2,0,2,WR,Darcy Wilmot,MID,0,0,0,0,1,0,0,0,1,1,85,86
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,13029,Oliver,Hollands,Carlton,6,3,2,8,5,63,0,0,0,8,1,3,0,3,0,0,0,2,7,0,0,0,0,0,83,63,0,0,0,123,1,0,3,0,0,0,0,18,3,0,2,0,0.0,0,1,29,0.6,0,0,0,0,WR,Oliver Hollands,MID,1,0,0,0,1,0,0,0,0,1,86,85
Gabba,16587,Brisbane Lions,Carlton,2024-03-08,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,13072,Jaspa,Fletcher,Brisbane Lions,3,5,7,10,9,90,0,0,0,1,2,1,0,2,0,1,0,2,8,0,0,0,0,0,81,39,0,0,2,159,1,2,1,0,0,1,0,5,2,0,2,0,0.0,0,0,7,2.9,0,0,0,0,WL,Jaspa Fletcher,MID,0,0,0,0,1,0,0,0,1,1,85,86
Metricon Stadium,16588,Gold Coast,Richmond,2024-03-09,15:20:00,0,Opening Round,14,15,99,9,6,60,39,Gold Coast,28,11887,Dylan,Grimes,Richmond,6,5,2,8,5,63,0,0,0,0,3,0,0,3,0,1,0,4,4,2,0,2,0,0,82,34,0,0,0,65,2,3,0,1,3,0,0,4,4,0,2,0,0.0,2,0,5,2.7,0,0,0,1,BPL,Dylan Grimes,DEF,0,0,0,0,1,0,0,0,0,39,60,99
Metricon Stadium,16588,Gold Coast,Richmond,2024-03-09,15:20:00,0,Opening Round,14,15,99,9,6,60,39,Gold Coast,28,11921,Dion,Prestia,Richmond,9,3,9,18,14,78,0,1,0,3,3,3,5,2,0,1,0,10,9,0,0,1,0,1,77,64,2,3,6,298,3,5,1,0,0,0,0,9,7,2,7,0,0.0,1,0,15,12.6,0,1,1,0,R,Dion Prestia,MID,0,0,0,0,1,0,0,0,0,39,60,99
Metricon Stadium,16588,Gold Coast,Richmond,2024-03-09,15:20:00,0,Opening Round,14,15,99,9,6,60,39,Gold Coast,28,11923,David,Swallow,Gold Coast,12,6,4,16,10,63,0,0,0,1,2,5,0,4,0,2,0,4,11,1,0,2,0,1,79,60,0,0,2,347,3,5,0,0,2,0,0,4,9,0,3,0,0.0,1,0,6,2.7,0,0,0,2,CHB,David Swallow,DEF,1,0,0,0,1,0,0,0,1,39,99,60
Metricon Stadium,16588,Gold Coast,Richmond,2024-03-09,15:20:00,0,Opening Round,14,15,99,9,6,60,39,Gold Coast,28,12039,Brandon,Ellis,Gold Coast,10,4,2,12,6,50,0,0,0,3,0,3,0,3,0,0,0,2,9,0,0,1,0,0,75,58,0,0,3,220,3,1,0,0,0,1,0,1,4,0,2,0,0.0,0,1,7,3.4,0,0,1,0,WR,Brandon Ellis,MID,1,0,0,0,1,0,0,0,1,39,99,60
Metricon Stadium,16588,Gold Coast,Richmond,2024-03-09,15:20:00,0,Opening Round,14,15,99,9,6,60,39,Gold Coast,28,12086,Alex,Sexton,Gold Coast,12,8,9,21,15,71,0,0,0,1,2,2,1,5,1,1,0,4,17,0,0,2,0,0,78,80,1,0,5,330,5,5,0,1,2,0,0,3,8,0,3,0,0.0,2,0,8,6.4,0,2,0,2,INT,Alex Sexton,MID,1,0,0,0,1,0,0,0,1,39,99,60
Metricon Stadium,16588,Gold Coast,Richmond,2024-03-09,15:20:00,0,Opening Round,14,15,99,9,6,60,39,Gold Coast,28,12121,Levi,Casboult,Gold Coast,5,2,4,9,5,56,0,0,3,2,0,1,0,2,0,2,0,4,4,2,1,2,0,1,86,34,0,0,2,137,1,0,0,0,0,6,2,2,1,2,2,0,27.3,0,0,10,5.1,11,0,0,2,FPR,Levi Casboult,FWD,1,0,0,0,1,0,0,0,1,39,99,60
Metricon Stadium,16588,Gold Coast,Richmond,2024-03-09,15:20:00,0,Opening Round,14,15,99,9,6,60,39,Gold Coast,28,12180,Nick,Vlastuin,Richmond,18,9,2,20,17,85,0,0,0,1,7,1,0,3,0,1,0,7,9,2,0,3,0,0,82,86,0,0,1,608,3,12,0,0,2,0,0,8,16,0,5,0,0.0,6,0,9,10.3,0,1,0,2,HBFR,Nick Vlastuin,DEF,0,0,0,0,1,0,0,0,0,39,60,99
Metricon Stadium,16588,Gold Coast,Richmond,2024-03-09,15:20:00,0,Opening Round,14,15,99,9,6,60,39,Gold Coast,28,12184,Jarrod,Witts,Gold Coast,11,3,3,14,9,64,0,1,22,2,0,5,8,4,1,1,0,12,2,2,0,1,0,0,77,77,4,4,6,333,5,4,0,0,1,0,0,3,7,1,3,8,37.9,2,0,8,18.4,58,6,1,1,RK,Jarrod Witts,RUC,1,0,0,0,1,0,0,0,1,39,99,60
Metricon Stadium,16588,Gold Coast,Richmond,2024-03-09,15:20:00,0,Opening Round,14,15,99,9,6,60,39,Gold Coast,28,12314,Nick,Holman,Gold Coast,8,4,5,13,9,69,1,1,0,2,0,4,0,1,0,0,0,7,6,0,0,1,0,1,79,61,0,0,7,169,2,2,2,0,0,0,0,1,4,4,6,0,0.0,0,1,8,15.3,0,0,3,0,INT,Nick Holman,MID,1,0,0,0,1,0,0,0,1,39,99,60
Metricon Stadium,16588,Gold Coast,Richmond,2024-03-09,15:20:00,0,Opening Round,14,15,99,9,6,60,39,Gold Coast,28,12319,Sam,Naismith,Richmond,5,1,6,11,7,64,0,0,25,3,1,1,7,1,4,0,0,9,2,0,0,6,0,0,76,71,1,6,1,128,3,1,0,0,0,0,0,5,3,0,2,8,45.5,0,0,13,11.4,55,1,0,6,RK,Sam Naismith,RUC,0,0,0,0,1,0,0,0,0,39,60,99
Metricon Stadium,16588,Gold Coast,Richmond,2024-03-09,15:20:00,0,Opening Round,14,15,99,9,6,60,39,Gold Coast,28,12324,Kamdyn,McIntosh,Richmond,8,4,7,15,13,87,0,0,0,0,4,0,1,4,0,2,0,1,14,0,0,1,0,0,86,44,0,1,0,210,2,2,0,0,0,0,0,7,6,0,1,0,0.0,1,0,10,5.3,0,0,0,0,WL,Kamdyn McIntosh,MID,0,0,0,0,1,0,0,0,0,39,60,99
Metricon Stadium,16588,Gold Coast,Richmond,2024-03-09,15:20:00,0,Opening Round,14,15,99,9,6,60,39,Gold Coast,28,12329,Touk,Miller,Gold Coast,18,6,10,28,21,75,0,1,0,4,3,7,2,3,1,0,0,7,21,0,1,1,0,1,82,110,0,2,8,481,5,2,0,0,0,0,0,14,11,1,6,0,0.0,0,0,22,9.3,0,2,1,0,C,Touk Miller,MID,1,0,0,0,1,0,0,0,1,39,99,60
Metricon Stadium,16588,Gold Coast,Richmond,2024-03-09,15:20:00,0,Opening Round,14,15,99,9,6,60,39,Gold Coast,28,12409,Daniel,Rioli,Richmond,12,2,3,15,12,80,0,0,0,2,5,5,0,2,0,0,0,2,10,0,0,2,2,1,84,56,0,0,1,455,5,1,0,0,0,0,0,9,10,0,1,0,0.0,0,1,12,8.0,0,0,0,0,CHB,Daniel Rioli,DEF,0,0,0,0,1,0,0,0,0,39,60,99
Metricon Stadium,16588,Gold Coast,Richmond,2024-03-09,15:20:00,0,Opening Round,14,15,99,9,6,60,39,Gold Coast,28,12425,Jayden,Short,Richmond,20,7,3,23,22,96,0,0,0,4,11,1,1,1,0,0,0,4,12,1,0,2,0,0,84,103,0,1,0,643,7,5,0,0,1,0,0,7,19,0,3,0,0.0,2,0,8,12.6,0,0,0,2,HBFL,Jayden Short,DEF,0,0,0,0,1,0,0,0,0,39,60,99
Metricon Stadium,16588,Gold Coast,Richmond,2024-03-09,15:20:00,0,Opening Round,14,15,99,9,6,60,39,Gold Coast,28,12446,Darcy,Macpherson,Gold Coast,0,0,2,2,2,100,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15,8,0,0,1,-9,0,0,0,0,0,0,0,1,0,2,2,0,0.0,0,0,3,2.7,0,0,0,0,SUB,Darcy Macpherson,UTIL,1,0,0,0,1,0,0,0,1,39,99,60
Metricon Stadium,16588,Gold Coast,Richmond,2024-03-09,15:20:00,0,Opening Round,14,15,99,9,6,60,39,Gold Coast,28,12447,Jacob,Hopper,Richmond,14,6,9,23,12,52,2,0,0,2,2,2,3,5,3,2,0,13,10,0,1,0,0,0,79,95,1,2,3,387,4,3,1,0,0,0,0,8,8,0,8,0,0.0,1,0,12,11.5,0,2,2,0,RR,Jacob Hopper,MID,0,0,0,0,1,0,0,0,0,39,60,99
Metricon Stadium,16588,Gold Coast,Richmond,2024-03-09,15:20:00,0,Opening Round,14,15,99,9,6,60,39,Gold Coast,28,12453,Sam,Collins,Gold Coast,6,6,8,14,11,79,0,0,0,1,0,0,1,1,0,1,0,8,7,0,0,15,0,0,95,53,0,1,2,152,0,7,0,1,7,0,0,6,3,0,6,0,0.0,1,0,8,16.1,0,0,0,13,BPR,Sam Collins,DEF,1,0,0,0,1,0,0,0,1,39,99,60
